dataset,algorithm,utility_func,l,n,m,k,gamma,epsilon,delta,epsilon_0,delta_0,sigma,radius,select_method,noise,e0_ratio,cutoff,number of runs,result,variance,time,max_result,min_result,comm_cost
flickr,FDP,MC,20,242364,2000,10,0.01,20,8.38E-09,1.062580887,2.10E-11,0.526256503,,,laplace,,,10,96214.6,1086412.04,22.25199835,97467,94429,10800854.7
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,0.05,8.38E-09,0.017225911,1.95E-10,56.51632003,,,laplace,,16,10,26160.7,113678742.8,14.25245562,44158,13960,1340350.5
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,0.1,8.38E-09,0.034141328,1.95E-10,28.27710257,,,laplace,,16,10,32746.1,209384590.5,14.54557245,65374,13919,1341821.4
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,0.25,8.38E-09,0.083129104,1.95E-10,11.33351152,,,laplace,,16,10,64412.5,57269123.05,14.23264288,81113,57468,1344595.2
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,0.5,8.38E-09,0.159467256,1.95E-10,5.685548054,,,laplace,,16,10,79362,25122348.2,15.18315672,88114,72641,1344816.6
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,1,8.38E-09,0.295571738,1.95E-10,2.861383597,,,laplace,,16,10,85631.1,11054009.49,14.61966562,91571,79223,1346538.3
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,2,8.38E-09,0.51912339,1.95E-10,1.448951859,,,laplace,,16,10,91267.6,3642883.24,15.73035206,94470,88152,1.29 
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,4,8.38E-09,0.847644292,1.95E-10,0.742093832,,,laplace,,16,10,93558.5,601131.85,14.94751975,94512,91658,1357429.8
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,8,8.38E-09,1.273542309,1.95E-10,0.387564767,,,laplace,,16,10,95107.4,1276215.24,15.31118153,97055,93244,1360769.6
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,12,8.38E-09,1.555710874,1.95E-10,0.268587074,,,laplace,,16,10,93961.6,4027774.44,15.01684515,97045,90731,1362488.7
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,16,8.38E-09,1.765256077,1.95E-10,0.208611992,,,laplace,,16,10,94376.2,4195998.96,16.11339331,97629,89912,1362487.3
flickr,FDP_Lazy,MC,20,242364,2000,10,0.01,20,8.38E-09,1.93115418,1.95E-10,0.172303805,,,laplace,,16,10,94763.8,3720953.76,15.1807146,97629,91574,1362917.3
flickr,FDP_PF,MC,20,242364,2000,10,0.01,0.05,8.38E-09,0.223393728,4.19E-08,,,,,0.8,2,10,19547.6,37950529.04,40.08081013,31851,11791,444824.5
flickr,FDP_PF,MC,20,242364,2000,10,0.01,0.1,8.38E-09,0.406299484,4.19E-08,,,,,0.8,2,10,41511.5,207415214.1,39.22927897,61367,17513,444868.9
flickr,FDP_PF,MC,20,242364,2000,10,0.01,0.25,8.38E-09,0.814410887,4.19E-08,,,,,0.8,2,10,61214.8,75812042.96,39.58684219,77478,46615,444842.7
flickr,FDP_PF,MC,20,242364,2000,10,0.01,0.5,8.38E-09,1.261726123,4.19E-08,,,,,0.8,2,10,73142.3,11608811.81,39.1356811,79875,69002,444864.3
flickr,FDP_PF,MC,20,242364,2000,10,0.01,1,8.38E-09,1.812723128,4.19E-08,,,,,0.8,2,10,86856.7,6126339.81,38.94045451,90007,83983,444879.2
flickr,FDP_PF,MC,20,242364,2000,10,0.01,2,8.38E-09,2.443832176,4.19E-08,,,,,0.8,2,10,93855.7,2369092.61,39.04509507,96336,91968,0.42 
flickr,FDP_PF,MC,20,242364,2000,10,0.01,4,8.38E-09,3.141574641,4.19E-08,,,,,0.8,2,10,95339.3,1962943.41,39.71818813,97187,92185,444747.4
flickr,FDP_PF,MC,20,242364,2000,10,0.01,8,8.38E-09,3.915665758,4.19E-08,,,,,0.8,2,10,96161.2,863265.16,39.21448297,97629,94596,444672
flickr,FDP_PF,MC,20,242364,2000,10,0.01,12,8.38E-09,4.421390127,4.19E-08,,,,,0.8,2,10,96583,441599.2,39.52886218,97467,95429,444650.1
flickr,FDP_PF,MC,20,242364,2000,10,0.01,16,8.38E-09,4.816679059,4.19E-08,,,,,0.8,2,10,96642.1,1188264.89,39.03398929,97467,93810,444622.7
flickr,FDP_PF,MC,20,242364,2000,10,0.01,20,8.38E-09,5.152297938,4.19E-08,,,,,0.8,2,10,96811,465876.2,39.68895655,97629,95766,444614.8
foursquare,CDP,FL,20,100000,1132,10,0.01,0.05,3.16E-08,0.406299484,3.16E-07,,956.9665572,permutation,,,,10,55989.13506,1005806.836,15.24193452,57633.76588,54742.26009,6716055.1
foursquare,CDP,FL,20,100000,1132,10,0.01,0.1,3.16E-08,0.695652394,3.16E-07,,956.9665572,permutation,,,,10,57359.29839,733097.8931,15.48384187,59026.00814,56076.63732,6703532.5
foursquare,CDP,FL,20,100000,1132,10,0.01,0.25,3.16E-08,1.261726123,3.16E-07,,956.9665572,permutation,,,,10,58365.55875,227012.6905,15.3440481,58983.54292,57543.14853,6704369
foursquare,CDP,FL,20,100000,1132,10,0.01,0.5,3.16E-08,1.812723128,3.16E-07,,956.9665572,permutation,,,,10,58417.73261,172737.143,15.3771096,58852.70633,57292.9875,6711319.5
foursquare,CDP,FL,20,100000,1132,10,0.01,1,3.16E-08,2.443832176,3.16E-07,,956.9665572,permutation,,,,10,58380.86319,262286.0037,15.0975722,59022.40839,57292.9875,6706685.2
foursquare,CDP,FL,20,100000,1132,10,0.01,2,3.16E-08,3.141574641,3.16E-07,,956.9665572,permutation,,,,10,58773.78852,205860.7845,15.13805089,59447.94467,57654.05642,6.40 
foursquare,CDP,FL,20,100000,1132,10,0.01,4,3.16E-08,3.915665758,3.16E-07,,956.9665572,permutation,,,,10,58838.27232,141816.4922,15.16482266,59447.94467,58091.96924,6709736.7
foursquare,CDP,FL,20,100000,1132,10,0.01,8,3.16E-08,4.816679059,3.16E-07,,956.9665572,permutation,,,,10,58803.85439,166182.7377,15.27060178,59447.94467,58091.96924,6709085.1
foursquare,CDP,FL,20,100000,1132,10,0.01,12,3.16E-08,5.451088634,3.16E-07,,956.9665572,permutation,,,,10,58777.55166,147776.884,14.99691629,59447.94467,58113.07698,6712304.5
foursquare,CDP,FL,20,100000,1132,10,0.01,16,3.16E-08,5.982179682,3.16E-07,,956.9665572,permutation,,,,10,58762.77397,259978.6266,15.33844035,59447.94467,58022.49872,6707881.6
foursquare,CDP,FL,20,100000,1132,10,0.01,20,3.16E-08,6.461320681,3.16E-07,,956.9665572,permutation,,,,10,58809.91043,240245.3055,15.39600367,59447.94467,57997.2262,6705371.9
foursquare,FDP,FL,20,100000,1132,10,0.01,0.05,3.16E-08,0.007804897,1.40E-10,125.1470726,956.9665572,,laplace,,,10,43689.70934,11538420.18,15.25497538,50194.94675,37578.18263,6815307
foursquare,FDP,FL,20,100000,1132,10,0.01,0.1,3.16E-08,0.015539252,1.40E-10,62.61869783,956.9665572,,laplace,,,10,44795.45303,12243726.88,15.53047438,50194.94675,37578.18263,6808556.4
foursquare,FDP,FL,20,100000,1132,10,0.01,0.25,3.16E-08,0.038330941,1.40E-10,25.10151755,956.9665572,,laplace,,,10,48422.92732,1792271.907,15.60597947,50022.13482,45083.34639,6812457.6
foursquare,FDP,FL,20,100000,1132,10,0.01,0.5,3.16E-08,0.075012783,1.40E-10,12.59553502,956.9665572,,laplace,,,10,49679.42687,1874507.496,15.67614391,51010.5265,46109.4335,6821590.9
foursquare,FDP,FL,20,100000,1132,10,0.01,1,3.16E-08,0.14393363,1.40E-10,6.342076172,956.9665572,,laplace,,,10,51194.26281,1559702.981,15.62032756,52718.93617,48660.05565,6821508.4
foursquare,FDP,FL,20,100000,1132,10,0.01,2,3.16E-08,0.26682691,1.40E-10,3.214455275,956.9665572,,laplace,,,10,53762.75991,1834597.144,16.02448285,55428.87486,51062.38164,6.51 
foursquare,FDP,FL,20,100000,1132,10,0.01,4,3.16E-08,0.468454788,1.40E-10,1.649016462,956.9665572,,laplace,,,10,55719.83232,1631140.361,15.7293308,57538.61745,53506.86549,6851623.5
foursquare,FDP,FL,20,100000,1132,10,0.01,8,3.16E-08,0.763514361,1.40E-10,0.863534577,956.9665572,,laplace,,,10,56756.73088,1056597.25,15.40776638,58404.30321,54888.96342,6872757.6
foursquare,FDP,FL,20,100000,1132,10,0.01,12,3.16E-08,0.976783858,1.40E-10,0.5997174,956.9665572,,laplace,,,10,57532.92364,861465.6428,15.51216887,58887.70924,56412.86685,6881300.6
foursquare,FDP,FL,20,100000,1132,10,0.01,16,3.16E-08,1.142714738,1.40E-10,0.466614053,956.9665572,,laplace,,,10,57507.0096,990145.3597,15.45651725,58887.70924,56103.79975,6885817.2
foursquare,FDP,FL,20,100000,1132,10,0.01,20,3.16E-08,1.277933193,1.40E-10,0.385964377,956.9665572,,laplace,,,10,57688.20776,926675.0148,14.79031428,59049.59932,56103.79975,6888490.9
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,0.05,3.16E-08,0.014122233,4.60E-10,68.94837884,956.9665572,,laplace,,256,10,45460.96213,19618042.63,7.08477076,52138.72358,36972.14966,1251787.3
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,0.1,3.16E-08,0.028030585,4.60E-10,34.49907067,956.9665572,,laplace,,256,10,46018.40329,12855571.6,7.823282324,52386.29191,41165.47455,1258145.7
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,0.25,3.16E-08,0.068532822,4.60E-10,13.82940013,956.9665572,,laplace,,256,10,49764.09344,5899211.251,9.59682962,53035.45883,45341.28916,1295103.5
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,0.5,3.16E-08,0.132287242,4.60E-10,6.939369033,956.9665572,,laplace,,256,10,52273.69051,4247558.65,15.02429776,55056.14846,48393.05826,1370200.9
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,1,3.16E-08,0.247770403,4.60E-10,3.494095879,956.9665572,,laplace,,256,10,54055.5331,1502135.651,19.88427232,55644.09618,52153.42998,1452389
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,2,3.16E-08,0.44197085,4.60E-10,1.770968154,956.9665572,,laplace,,256,10,55555.04098,1162335.902,23.10466931,57785.07871,53699.56733,1.44 
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,4,3.16E-08,0.735821396,4.60E-10,0.908507162,956.9665572,,laplace,,256,10,57192.15603,791920.5628,27.22510172,58349.88342,55726.44068,1567516.8
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,8,3.16E-08,1.127988229,4.60E-10,0.47575471,956.9665572,,laplace,,256,10,57855.74082,614038.0895,29.001799,58906.27244,56535.70671,1605320.1
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,12,3.16E-08,1.392738785,4.60E-10,0.330407589,956.9665572,,laplace,,256,10,57816.68264,556845.3689,30.8206978,58832.30065,56792.27028,1615612.9
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,16,3.16E-08,1.591146233,4.60E-10,0.25707579,956.9665572,,laplace,,256,10,58182.25917,391717.3231,28.5273069,59156.51866,57191.99488,1621614.3
foursquare,FDP_Lazy,FL,20,100000,1132,10,0.01,20,3.16E-08,1.749052413,4.60E-10,0.212642753,956.9665572,,laplace,,256,10,58134.15889,322985.6126,28.36367396,59020.76897,57374.32185,1623201.1
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,0.05,3.16E-08,0.223393728,1.58E-07,,956.9665572,,,0.8,2,10,41792.98091,17994025.17,27.86686246,48402.12912,33680.84123,729047.2
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,0.1,3.16E-08,0.406299484,1.58E-07,,956.9665572,,,0.8,2,10,46056.8153,7449744.087,28.05968635,51914.42954,41869.68342,729042.6
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,0.25,3.16E-08,0.814410887,1.58E-07,,956.9665572,,,0.8,2,10,51086.41792,1129908.535,27.58626006,52780.01191,49093.52285,729032.9
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,0.5,3.16E-08,1.261726123,1.58E-07,,956.9665572,,,0.8,2,10,52027.89945,5990429.337,28.09309197,54180.1002,46802.00665,729022
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,1,3.16E-08,1.812723128,1.58E-07,,956.9665572,,,0.8,2,10,54659.85575,2193516.59,28.17482238,57400.7689,52016.13617,729046.8
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,2,3.16E-08,2.443832176,1.58E-07,,956.9665572,,,0.8,2,10,56732.40853,1602510.632,28.17154276,58834.5185,54614.06802,0.70 
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,4,3.16E-08,3.141574641,1.58E-07,,956.9665572,,,0.8,2,10,56264.89574,2069498.838,28.32590818,58276.54134,54149.43045,728991.2
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,8,3.16E-08,3.915665758,1.58E-07,,956.9665572,,,0.8,2,10,57633.07282,738120.2264,28.44381239,58998.77144,56072.00041,728969.4
foursquare,FDP_PF,FL,20,100000,1132,10,0.01,12,3.16E-08,4.421390127,1.58E-07,,956.9665572,,,0.8,2,10,57313.01778,1624908.062,28.40945929,59520.61811,55230.29193,728910
