dataset,algorithm,utility_func,l,n,m,k,gamma,epsilon,delta,epsilon_0,delta_0,sigma,radius,select_method,noise,e0_ratio,cutoff,number of runs,result,variance,time,max_result,min_result,comm_cost
uber,FDP_PF,FL,20,564516,1000,2,0.01,2,2.36E-09,4.187715394,5.89E-08,,1256.426663,,,0.8,2,10,319667.0786,25906941.71,34.67657699,328406.3303,312709.1449,859524.8
uber,FDP_PF,FL,20,564516,1000,4,0.01,2,2.36E-09,3.381081122,2.95E-08,,1256.426663,,,0.8,2,10,393543.4212,1129731.434,69.04482195,395520.5294,391895.1736,861257.9
uber,FDP_PF,FL,20,564516,1000,6,0.01,2,2.36E-09,2.951573535,1.96E-08,,1256.426663,,,0.8,2,10,418975.023,4819519.782,104.1048098,421731.412,415080.5869,862970.7
uber,FDP_PF,FL,20,564516,1000,8,0.01,2,2.36E-09,2.661297132,1.47E-08,,1256.426663,,,0.8,2,10,440816.89,8601283.744,138.9630255,445990.2753,436110.8377,864691.3
uber,FDP_PF,FL,20,564516,1000,10,0.01,2,2.36E-09,2.443832176,1.18E-08,,1256.426663,,,0.8,2,10,459201.2322,6766701.057,175.2227597,463306.8795,454041.9555,866421.5
uber,FDP_PF,FL,20,564516,1000,12,0.01,2,2.36E-09,2.271136216,9.82E-09,,1256.426663,,,0.8,2,10,470145.584,3212529.399,210.228065,472447.3954,466918.6191,868207.3
uber,FDP_PF,FL,20,564516,1000,14,0.01,2,2.36E-09,2.128724807,8.42E-09,,1256.426663,,,0.8,2,10,478047.1539,2796423.816,244.3723923,479698.5771,475319.9368,869986.1
uber,FDP_PF,FL,20,564516,1000,16,0.01,2,2.36E-09,2.008139653,7.37E-09,,1256.426663,,,0.8,2,10,483747.6677,6072947.279,279.9486443,486987.4485,479509.2958,871783
uber,FDP_PF,FL,20,564516,1000,18,0.01,2,2.36E-09,1.904012349,6.55E-09,,1256.426663,,,0.8,2,10,488283.0565,7534557.495,317.7501384,493994.5822,484480.2528,873569.4
uber,FDP_PF,FL,20,564516,1000,20,0.01,2,2.36E-09,1.812723128,5.89E-09,,1256.426663,,,0.8,2,10,490446.063,4756968.755,347.957494,493638.8695,487077.3893,875387.9
